LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	316	 giban_not_benefited 	0.05	200	16.9706	2	1.259	0	0	0
hwasun_infra	336	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	347	 giban_not_benefited 	0.22	460	55	2.3	1.2331	0	0	0
hwasun_infra	348	 giban_not_benefited 	0.06	140	13.7962	1.4	1.1116	0	0	0
hwasun_infra	349	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	350	 giban_not_benefited 	0.06	100	9.1202	1	1.0064	0	0	0
hwasun_infra	351	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	352	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	358	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	360	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	361	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	365	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	366	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	368	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	369	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	371	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	372	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	373	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	375	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	376	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	377	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	378	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	383	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	384	 giban_not_benefited 	0.05	160	11.2128	1.6	1.1872	0	0	0
hwasun_infra	385	 giban_not_benefited 	0.06	140	15	1.4	1.1116	0	0	0
hwasun_infra	390	 giban_not_benefited 	0.06	140	15	1.4	1.1116	0	0	0
hwasun_infra	391	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	392	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	393	 giban_not_benefited 	0.04	100	10	1.25	1.0745	0	0	0
hwasun_infra	398	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	399	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	402	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	403	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	404	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	405	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	406	 giban_not_benefited 	0.11	360	28.2416	2.5714	1.2851	0	0	0
hwasun_infra	407	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	408	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	409	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	411	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	412	 giban_not_benefited 	0.1	400	30.4115	2.8571	1.3333	0	0	0
hwasun_infra	413	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	414	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	415	 giban_not_benefited 	0.33	940	51.8977	3.9167	1.3478	0.01	1	3.0303
hwasun_infra	416	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	417	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	418	 giban_not_benefited 	0.08	240	22.7136	2	1.225	0	0	0
hwasun_infra	419	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	420	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	421	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	423	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	424	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	425	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	427	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	434	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	436	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	437	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	439	 giban_not_benefited 	0.07	200	18.281	1.6667	1.1943	0	0	0
hwasun_infra	456	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	461	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
