LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_toyang	40	 cls_1 	2.92	2060	184.8009	2.9429	1.2146	1.34	5	45.8904
hwasun_toyang	41	 cls_1 	1.39	960	86.3398	2	1.149	0.63	4	45.3237
hwasun_toyang	42	 cls_1 	52.3	13860	587.9883	4.7793	1.238	42.28	8	80.8413
hwasun_toyang	43	 cls_1 	1.26	1020	64.1504	2.2174	1.1738	0.55	2	43.6508
hwasun_toyang	44	 cls_1 	12.75	4660	327.9536	3.2361	1.2012	9.58	1	75.1373
hwasun_toyang	45	 cls_1 	14.71	5220	220.0973	3.3896	1.2058	11.16	1	75.8668
hwasun_toyang	46	 cls_1 	9.74	4660	277.4713	3.6984	1.2293	6.48	1	66.5298
hwasun_toyang	47	 cls_1 	0.01	40	5	1	1	0	0	0
hwasun_toyang	49	 cls_1 	36.29	8420	325.0521	3.4793	1.1955	30.38	4	83.7145
hwasun_toyang	50	 cls_1 	3.2	1340	110.7407	1.8611	1.121	2.29	1	71.5625
hwasun_toyang	51	 cls_1 	0.54	420	31.2614	1.4	1.0831	0.26	1	48.1481
hwasun_toyang	52	 cls_1 	8.27	2600	153.9402	2.2414	1.144	6.46	1	78.1137
hwasun_toyang	53	 cls_1 	1.37	1060	65.3162	2.2083	1.1716	0.68	2	49.635
hwasun_toyang	54	 cls_1 	2.72	2040	155.0135	3.0909	1.2211	1.35	5	49.6324
hwasun_toyang	55	 cls_1 	640.22	91620	1388.2351	9.0355	1.2811	574.01	28	89.6582
hwasun_toyang	56	 cls_1 	280.19	97280	1528.2798	14.5194	1.3605	211.61	32	75.5238
hwasun_toyang	57	 cls_1 	1.03	1100	92.0166	2.619	1.2158	0.25	5	24.2718
hwasun_toyang	58	 cls_1 	2.59	1340	100.9072	2.0303	1.1443	1.61	1	62.1622
hwasun_toyang	59	 cls_1 	0.03	100	8.4359	1.25	1.1287	0	0	0
hwasun_toyang	61	 cls_1 	4.22	2340	163.7707	2.7857	1.1965	2.71	2	64.218
hwasun_toyang	62	 cls_1 	42.16	14940	647.1684	5.7462	1.2702	31.77	9	75.3558
hwasun_toyang	64	 cls_1 	8.65	3540	262.6801	3	1.1938	6.08	2	70.289
hwasun_toyang	65	 cls_1 	68.99	14120	539.3355	4.2275	1.2152	59.13	4	85.7081
hwasun_toyang	66	 cls_1 	8.1	1760	113.1513	1.5439	1.0771	6.84	1	84.4444
hwasun_toyang	67	 cls_1 	3.71	2380	164.4919	3.0513	1.2144	1.96	4	52.8302
hwasun_toyang	69	 cls_1 	4.77	2840	160.7635	3.2273	1.2189	2.8	1	58.7002
hwasun_toyang	70	 cls_1 	8.72	2560	144.2431	2.1333	1.136	6.85	1	78.555
hwasun_toyang	72	 cls_1 	5.76	1860	147.1359	1.9375	1.1207	4.45	1	77.2569
hwasun_toyang	73	 cls_1 	0.86	660	58.2966	1.7368	1.1272	0.37	2	43.0233
hwasun_toyang	74	 cls_1 	0.72	740	51.9784	2.1765	1.1755	0.24	3	33.3333
hwasun_toyang	75	 cls_1 	7.04	2140	142.9654	1.9815	1.1257	5.53	1	78.5511
hwasun_toyang	76	 cls_1 	0.47	620	57.6339	2.2143	1.193	0.06	2	12.766
hwasun_toyang	77	 cls_1 	0.2	280	26.797	1.5556	1.1179	0	0	0
hwasun_toyang	78	 cls_1 	1.35	880	82.0001	1.8333	1.1343	0.69	1	51.1111
hwasun_toyang	79	 cls_1 	64.19	10700	376.9009	3.323	1.1803	56.84	2	88.5496
hwasun_toyang	80	 cls_1 	0.11	200	16.7053	1.4286	1.1172	0	0	0
hwasun_toyang	81	 cls_1 	19.73	8580	425.2	4.8202	1.2583	13.68	2	69.336
hwasun_toyang	82	 cls_1 	668.76	108240	2436.8619	10.4479	1.2988	592.37	16	88.5774
hwasun_toyang	83	 cls_1 	0.15	220	16.5662	1.375	1.0959	0.04	1	26.6667
hwasun_toyang	84	 cls_1 	2.52	1820	115.753	2.8438	1.2078	1.17	5	46.4286
hwasun_toyang	85	 cls_1 	0.2	340	27.0621	1.8889	1.169	0.03	1	15
hwasun_toyang	86	 cls_1 	1.18	820	80.2082	1.8636	1.1355	0.54	1	45.7627
hwasun_toyang	87	 cls_1 	2.3	1380	103.936	2.2258	1.1637	1.46	1	63.4783
hwasun_toyang	88	 cls_1 	2.55	2100	156.9424	3.2812	1.2346	0.98	7	38.4314
hwasun_toyang	89	 cls_1 	2.64	1460	130.3055	2.2121	1.159	1.6	1	60.6061
hwasun_toyang	90	 cls_1 	1.49	1100	65.989	2.2	1.1691	0.76	1	51.0067
hwasun_toyang	91	 cls_1 	0.25	300	23.6141	1.5	1.1036	0.08	1	32
hwasun_toyang	92	 cls_1 	0.78	460	34.563	1.2778	1.0589	0.51	1	65.3846
hwasun_toyang	93	 cls_1 	18.49	8660	356.8029	5.0349	1.2666	12.37	6	66.901
hwasun_toyang	94	 cls_1 	4.55	2360	175.7812	2.7442	1.1897	2.86	2	62.8571
hwasun_toyang	95	 cls_1 	0.82	560	52.0722	1.4737	1.0967	0.38	1	46.3415
hwasun_toyang	96	 cls_1 	25.6	10720	374.9879	5.2549	1.2677	17.83	4	69.6484
hwasun_toyang	97	 cls_1 	93.58	16420	516.8593	4.232	1.2103	82.14	2	87.7752
hwasun_toyang	98	 cls_1 	7.33	2100	127.4136	1.9091	1.1182	5.79	2	78.9905
hwasun_toyang	99	 cls_1 	85.7	27260	1091.7623	7.328	1.2923	66.13	4	77.1645
hwasun_toyang	100	 cls_1 	7.2	3600	192.6223	3.3333	1.2164	4.74	2	65.8333
hwasun_toyang	101	 cls_1 	0.75	440	33.8279	1.2222	1.0536	0.47	1	62.6667
hwasun_toyang	102	 cls_1 	45.17	14280	482.394	5.2889	1.2565	35	4	77.4851
hwasun_toyang	103	 cls_1 	6.53	3520	260.6482	3.3846	1.2231	4.05	2	62.0214
hwasun_toyang	104	 cls_1 	0.08	140	11.1823	1.1667	1.0637	0.01	1	12.5
hwasun_toyang	105	 cls_1 	2.82	1600	111.0228	2.3529	1.1694	1.67	1	59.2199
hwasun_toyang	106	 cls_1 	57.71	12620	437.1044	4.1513	1.2147	48.77	4	84.5088
hwasun_toyang	107	 cls_1 	0.85	580	41.0292	1.5263	1.1001	0.47	1	55.2941
hwasun_toyang	108	 cls_1 	2.47	1300	138.58	2.0312	1.1437	1.41	1	57.085
hwasun_toyang	109	 cls_1 	498.33	42760	1046.3811	4.783	1.2031	467.56	3	93.8254
hwasun_toyang	110	 cls_1 	210.9	55700	1085.7963	9.5704	1.3105	171.39	11	81.266
hwasun_toyang	111	 cls_1 	3.7	2120	124.196	2.7179	1.1927	2.28	3	61.6216
hwasun_toyang	112	 cls_1 	406.24	125840	1509.9588	15.5743	1.3611	316.47	96	77.9022
hwasun_toyang	113	 cls_1 	193.74	65960	1157.2629	11.8208	1.3415	146.21	14	75.4671
hwasun_toyang	118	 cls_1 	0.25	360	26.4638	1.8	1.1503	0.05	2	20
hwasun_toyang	119	 cls_1 	87.51	27400	548.0243	7.2872	1.291	68.47	21	78.2425
hwasun_toyang	120	 cls_1 	48.74	13580	398.8481	4.85	1.2415	38.97	6	79.9549
hwasun_toyang	121	 cls_1 	215.33	41980	1006.3143	7.1395	1.2698	186.21	21	86.4766
hwasun_toyang	122	 cls_1 	1.58	980	66.8806	1.8846	1.1381	0.95	1	60.1266
hwasun_toyang	124	 cls_1 	4.87	3080	186.6913	3.4222	1.2316	2.75	2	56.4682
hwasun_toyang	125	 cls_1 	0.08	120	11.4412	1	1.0176	0	0	0
hwasun_toyang	127	 cls_1 	30.07	8500	294.3666	3.8636	1.2148	24.1	3	80.1463
hwasun_toyang	128	 cls_1 	5.27	3780	218.6486	4.1087	1.2603	2.82	4	53.5104
hwasun_toyang	129	 cls_1 	15	5080	231.0137	3.2564	1.1993	11.1	2	74
hwasun_toyang	131	 cls_1 	12.89	5640	338.5749	3.9167	1.2325	8.74	2	67.8045
hwasun_toyang	132	 cls_1 	6.42	3680	228.993	3.6078	1.233	3.87	2	60.2804
hwasun_toyang	133	 cls_1 	168.35	42100	1006.799	8.0962	1.292	137.88	16	81.9008
hwasun_toyang	134	 cls_1 	602.86	141140	1643.0912	14.3435	1.3414	501.93	50	83.2581
hwasun_toyang	135	 cls_1 	3.2	1160	89.3702	1.6111	1.0931	2.4	1	75
hwasun_toyang	136	 cls_1 	8.44	3880	182.2246	3.2881	1.2126	5.38	3	63.7441
hwasun_toyang	137	 cls_1 	3.24	2060	122.3849	2.8611	1.2024	1.97	1	60.8025
hwasun_toyang	138	 cls_1 	111.56	41580	800.5894	9.8066	1.3284	82.07	23	73.5658
hwasun_toyang	139	 cls_1 	3.58	1800	136.1096	2.3684	1.1653	2.33	2	65.0838
hwasun_toyang	140	 cls_1 	13.23	6220	246.1426	4.2603	1.2464	9.06	3	68.4807
hwasun_toyang	141	 cls_1 	322.02	79800	1243.7501	11.1142	1.3215	265.08	53	82.3179
hwasun_toyang	142	 cls_1 	0.72	700	47.3805	2.0588	1.163	0.25	3	34.7222
hwasun_toyang	143	 cls_1 	300.79	86500	1528.3836	12.464	1.3383	238.43	36	79.2679
hwasun_toyang	144	 cls_1 	7.43	4680	228.6667	4.2545	1.2598	4.08	6	54.9125
hwasun_toyang	145	 cls_1 	0.7	500	33.746	1.4706	1.0907	0.39	1	55.7143
hwasun_toyang	147	 cls_1 	0.31	340	26.3635	1.4167	1.1053	0.11	1	35.4839
hwasun_toyang	148	 cls_1 	0.65	560	40.1902	1.6471	1.1257	0.29	2	44.6154
hwasun_toyang	149	 cls_1 	0.17	280	23.8439	1.5556	1.1423	0.01	1	5.8824
hwasun_toyang	150	 cls_1 	0.35	340	27.4203	1.4167	1.0888	0.12	1	34.2857
hwasun_toyang	151	 cls_1 	0.14	220	16.5137	1.375	1.1064	0.03	1	21.4286
hwasun_toyang	154	 cls_1 	0.92	800	60.3052	2	1.161	0.42	2	45.6522
hwasun_toyang	155	 cls_1 	64.34	22320	609.1552	6.9317	1.2901	48.48	5	75.3497
hwasun_toyang	157	 cls_1 	13.71	2820	167.5668	1.88	1.1089	11.77	1	85.8497
hwasun_toyang	158	 cls_1 	0.01	40	5	1	1	0	0	0
hwasun_toyang	159	 cls_1 	2.07	1260	96.2485	2.1724	1.1577	1.13	1	54.5894
hwasun_toyang	160	 cls_1 	39	6240	496.9283	2.496	1.1422	34.59	1	88.6923
hwasun_toyang	161	 cls_1 	10.07	4520	254.6024	3.5312	1.2205	6.93	3	68.8183
hwasun_toyang	162	 cls_1 	18.47	8420	364.5105	4.8953	1.262	12.48	4	67.569
hwasun_toyang	163	 cls_1 	35.22	15640	409.6584	6.5714	1.2952	24.45	5	69.4208
hwasun_toyang	164	 cls_1 	17.31	8500	333.6603	5.0595	1.2704	11.71	2	67.6488
hwasun_toyang	165	 cls_1 	0.3	280	21.9736	1.2727	1.0613	0.12	1	40
hwasun_toyang	166	 cls_1 	29.97	11860	356.2096	5.3909	1.2679	21.2	10	70.7374
hwasun_toyang	167	 cls_1 	4.57	2700	139.1739	3.1395	1.2143	2.81	5	61.488
hwasun_toyang	168	 cls_1 	3.51	2260	141.692	2.9737	1.2109	2.01	3	57.265
hwasun_toyang	169	 cls_1 	17.69	7180	296.9093	4.2235	1.2402	12.61	8	71.2832
hwasun_toyang	170	 cls_1 	6.91	2360	140.3878	2.2264	1.1451	5.15	1	74.5297
hwasun_toyang	171	 cls_1 	66.74	26420	561.1916	8.0549	1.3117	48	24	71.9209
hwasun_toyang	172	 cls_1 	9.66	4340	249.6467	3.4444	1.2178	6.39	1	66.1491
hwasun_toyang	173	 cls_1 	0.64	460	33.9035	1.4375	1.0828	0.4	1	62.5
hwasun_toyang	174	 cls_1 	1.8	960	75.1363	1.7778	1.1187	1.09	1	60.5556
hwasun_toyang	175	 cls_1 	1.41	760	49.6869	1.5833	1.0984	0.85	1	60.2837
hwasun_toyang	176	 cls_1 	8.79	2820	147.2069	2.35	1.1522	6.65	1	75.6542
hwasun_toyang	177	 cls_1 	29.73	7140	277.5522	3.2455	1.1882	24.76	2	83.2829
hwasun_toyang	178	 cls_1 	2.68	1460	83.1964	2.2121	1.1573	1.82	1	67.9104
hwasun_toyang	179	 cls_1 	1.52	960	79.7959	1.92	1.1384	0.84	2	55.2632
hwasun_toyang	180	 cls_1 	181.43	36500	755.6056	6.7593	1.2655	155.62	12	85.7741
hwasun_toyang	181	 cls_1 	7.71	2220	168.1001	1.9821	1.1231	6.26	1	81.1933
hwasun_toyang	182	 cls_1 	99.51	33900	581.0725	8.475	1.3098	75.57	16	75.9421
hwasun_toyang	183	 cls_1 	1.08	800	58.3815	1.9048	1.141	0.51	1	47.2222
hwasun_toyang	184	 cls_1 	5.77	2300	109.1316	2.3469	1.1592	4.1	2	71.0572
hwasun_toyang	185	 cls_1 	207.71	64760	1004.8036	11.2042	1.3326	161.87	47	77.9308
hwasun_toyang	186	 cls_1 	2.32	1360	94.6905	2.1935	1.1598	1.37	1	59.0517
hwasun_toyang	187	 cls_1 	0.24	320	26.513	1.6	1.126	0.05	2	20.8333
hwasun_toyang	188	 cls_1 	2.52	1360	75.8317	2.125	1.1503	1.56	2	61.9048
hwasun_toyang	189	 cls_1 	37.57	15700	470.578	6.3821	1.2893	26.84	8	71.44
hwasun_toyang	190	 cls_1 	0.78	740	58.6092	2.0556	1.165	0.29	2	37.1795
hwasun_toyang	191	 cls_1 	14.06	6860	278.0032	4.5733	1.2565	9.07	5	64.5092
hwasun_toyang	192	 cls_1 	103.69	29880	832.1673	7.3235	1.2877	82.11	7	79.188
hwasun_toyang	193	 cls_1 	1.08	780	56.8706	1.8571	1.1355	0.63	1	58.3333
hwasun_toyang	194	 cls_1 	317.17	75360	1262.276	10.5546	1.3151	263.74	21	83.1541
hwasun_toyang	195	 cls_1 	0.8	680	56.2345	1.8889	1.1429	0.4	1	50
hwasun_toyang	196	 cls_1 	444.6	60720	1136.5134	7.1943	1.2579	401.07	9	90.2092
hwasun_toyang	197	 cls_1 	3.89	2340	152.552	2.925	1.2057	2.4	1	61.6967
hwasun_toyang	198	 cls_1 	6.89	4560	227.3623	4.3019	1.2636	3.73	4	54.1364
hwasun_toyang	199	 cls_1 	1.11	660	51.5638	1.5	1.0963	0.69	1	62.1622
hwasun_toyang	200	 cls_1 	53.33	19980	757.732	6.7959	1.2916	39.4	8	73.8796
hwasun_toyang	201	 cls_1 	3.41	2200	122.8374	2.973	1.2091	1.98	1	58.0645
hwasun_toyang	203	 cls_1 	27.87	10560	462.2825	4.9811	1.2568	20.33	7	72.9458
hwasun_toyang	204	 cls_1 	0.5	380	30.6525	1.2667	1.0693	0.25	1	50
hwasun_toyang	206	 cls_1 	2.1	1900	159.3734	3.2759	1.2386	0.92	2	43.8095
hwasun_toyang	207	 cls_1 	0.34	320	24.2208	1.3333	1.0778	0.13	1	38.2353
hwasun_toyang	210	 cls_1 	3.42	2040	119.0714	2.7568	1.1943	2	2	58.4795
hwasun_toyang	212	 cls_1 	1.35	960	81.894	2	1.1526	0.65	1	48.1481
hwasun_toyang	213	 cls_1 	18.02	3680	214.9881	2.1647	1.1278	15.48	1	85.9046
hwasun_toyang	214	 cls_1 	213.39	46680	822.0181	7.9659	1.2852	180.61	22	84.6385
hwasun_toyang	215	 cls_1 	2.66	1440	95.3403	2.1818	1.1554	1.71	1	64.2857
hwasun_toyang	216	 cls_1 	31.85	6380	262.4082	2.823	1.164	27.29	1	85.6829
hwasun_toyang	217	 cls_1 	1.84	980	60.2788	1.75	1.1204	1.21	1	65.7609
hwasun_toyang	218	 cls_1 	23.29	6940	367.4109	3.5773	1.2071	18.31	1	78.6174
hwasun_toyang	219	 cls_1 	4.99	1900	144.6123	2.1111	1.1395	3.59	1	71.9439
hwasun_toyang	220	 cls_1 	16.19	5300	326.972	3.2716	1.1987	12.45	1	76.8993
hwasun_toyang	221	 cls_1 	149.35	34660	746.9959	7.0735	1.2756	124.76	13	83.5353
hwasun_toyang	223	 cls_1 	301.83	61820	1070.313	8.8822	1.293	257.76	19	85.3991
hwasun_toyang	224	 cls_1 	32.13	5580	248.4523	2.4474	1.142	28.2	1	87.7684
hwasun_toyang	227	 cls_1 	13.86	6280	216.5229	4.1867	1.2431	9.34	4	67.3882
hwasun_toyang	228	 cls_1 	235.39	69320	1405.9363	11.2899	1.3305	187.42	15	79.6211
hwasun_toyang	229	 cls_1 	0.88	520	40.9438	1.3684	1.0718	0.54	1	61.3636
hwasun_toyang	230	 cls_1 	2.69	1500	147.6054	2.2727	1.1622	1.59	1	59.1078
hwasun_toyang	231	 cls_1 	186.28	68420	1044.7583	12.5311	1.3502	138.25	17	74.2162
hwasun_toyang	232	 cls_1 	3.84	1960	136.6638	2.45	1.1736	2.44	1	63.5417
hwasun_toyang	233	 cls_1 	0.96	700	50.4979	1.75	1.1265	0.5	1	52.0833
hwasun_toyang	234	 cls_1 	24.06	10240	352.267	5.1717	1.2667	16.99	7	70.6151
hwasun_toyang	235	 cls_1 	0.68	740	48.7639	2.1765	1.1831	0.1	2	14.7059
hwasun_toyang	236	 cls_1 	19.8	9320	543.1058	5.236	1.2715	13.14	2	66.3636
hwasun_toyang	237	 cls_1 	3.44	2480	194.8409	3.2632	1.2311	1.72	2	50
hwasun_toyang	239	 cls_1 	14.03	6300	244.7161	4.2	1.2424	9.45	4	67.3557
hwasun_toyang	241	 cls_1 	0.77	720	51.955	2	1.1606	0.27	1	35.0649
hwasun_toyang	242	 cls_1 	6.1	2200	147.5098	2.2	1.1453	4.57	1	74.918
hwasun_toyang	243	 cls_1 	4.27	2340	161.0076	2.7857	1.1952	2.59	1	60.6557
hwasun_toyang	245	 cls_1 	2.36	1440	96.0931	2.3226	1.1692	1.25	2	52.9661
hwasun_toyang	246	 cls_1 	20.69	2660	183.2791	1.4615	1.0621	18.84	1	91.0585
